time_precision,inter1,inter2,geo_precision,State_label,Event_label,month,No_of_actors,SourceCount,Source_scale1,Fatality_Label
2,5,0,2,10,2,16,1,1,3,0
2,5,0,1,10,2,16,1,1,3,0
2,5,0,2,10,2,16,1,1,3,0
2,5,0,2,10,2,16,1,1,3,0
2,5,0,1,10,2,16,1,1,3,0
1,5,0,1,10,2,16,1,1,3,0
2,5,0,2,10,2,16,1,1,3,0
2,5,0,2,10,2,16,1,1,3,0
2,5,0,2,10,2,16,1,1,3,0
2,5,0,1,10,2,16,1,1,3,0
2,5,0,2,10,2,16,1,1,3,0
2,5,0,1,10,2,16,1,1,3,0
2,5,0,2,10,2,16,1,1,3,0
1,5,0,1,10,2,16,1,1,3,0
1,6,0,1,10,2,16,1,1,3,0
2,6,0,2,10,2,16,1,1,1,0
2,6,0,1,10,2,16,1,1,1,0
1,6,0,2,11,2,16,2,1,3,0
1,4,1,2,3,0,16,2,1,3,1
1,6,1,1,14,2,16,2,1,3,0
2,6,0,1,31,2,16,1,1,3,0
1,6,0,1,7,2,16,1,1,3,0
1,6,0,1,10,2,16,1,1,3,0
3,6,0,1,16,2,16,2,1,3,0
1,6,1,1,9,2,16,3,1,1,0
1,6,0,1,1,2,16,2,1,4,0
1,6,1,1,15,2,16,2,1,3,0
1,6,0,1,22,2,16,1,1,3,0
1,2,1,1,0,0,16,3,2,1,1
1,5,1,1,31,2,16,3,1,3,0
1,5,1,1,10,2,16,2,1,3,0
2,5,0,2,10,2,16,1,1,1,0
2,5,0,1,10,2,16,1,1,1,0
2,5,0,1,10,2,16,1,1,1,0
2,5,0,3,10,2,16,1,1,1,0
1,6,0,1,19,2,16,1,1,3,0
1,6,0,1,19,2,16,1,1,3,0
1,6,0,1,19,2,16,1,1,3,0
1,6,0,1,10,2,16,1,1,3,0
1,6,0,1,30,2,16,2,1,3,0
1,6,0,1,14,2,16,1,1,1,0
1,6,0,1,7,2,16,2,1,1,0
1,6,0,1,5,2,16,1,1,3,0
2,6,0,1,14,2,16,1,1,1,0
1,6,0,2,31,2,16,1,1,3,0
1,4,7,2,31,3,16,3,1,1,1
2,6,0,1,31,2,16,1,1,3,0
1,3,7,1,19,3,16,3,1,3,1
2,6,0,1,28,2,16,2,1,1,0
1,5,1,1,6,2,16,2,1,3,0
1,6,0,1,6,2,16,1,1,3,0
1,6,0,1,6,2,16,2,1,3,0
1,6,0,2,14,2,16,1,1,1,0
1,6,0,2,6,2,16,1,1,3,0
2,6,0,1,14,2,16,1,1,3,0
1,6,0,1,3,2,16,2,1,3,0
2,6,0,2,14,2,16,1,1,1,0
1,6,0,1,8,2,16,2,1,3,0
1,6,0,1,19,2,16,1,1,3,0
1,6,0,1,19,2,16,1,1,3,0
1,6,0,1,19,2,16,1,1,3,0
1,3,7,1,7,3,16,3,1,1,0
1,6,0,1,19,2,16,1,1,3,0
1,6,0,1,14,2,16,1,1,1,0
2,6,0,1,31,2,16,1,1,3,0
2,6,0,1,31,2,16,1,1,3,0
2,6,0,1,10,2,16,1,1,3,0
1,6,0,1,19,2,16,1,1,3,0
1,6,0,2,14,2,16,1,1,1,0
2,6,0,1,14,2,16,1,1,1,0
1,6,0,1,19,2,16,1,1,3,0
2,6,0,1,10,2,16,2,1,3,0
1,6,0,1,19,2,16,1,1,3,0
1,6,0,1,31,2,16,1,1,3,0
1,6,0,1,13,2,16,1,1,3,0
1,6,0,1,30,2,16,2,1,3,0
1,6,0,1,1,2,16,2,1,3,0
1,6,0,1,23,2,16,2,1,3,0
1,6,1,1,15,2,16,3,1,3,0
1,6,0,1,15,2,16,2,1,3,0
1,6,0,1,12,2,16,2,1,3,0
1,6,0,1,0,2,16,2,1,1,0
1,1,3,2,0,1,16,2,1,3,1
1,6,0,1,0,2,16,2,1,1,0
1,5,1,1,0,2,16,2,1,1,0
1,3,1,1,0,0,16,2,2,1,0
1,5,5,2,10,2,16,2,1,3,1
1,3,7,1,1,3,16,3,1,3,0
1,3,7,1,1,3,15,3,1,3,1
2,2,0,2,5,4,15,1,1,4,0
1,6,0,3,3,2,15,2,1,1,0
3,6,0,3,27,2,15,2,1,3,0
1,6,0,1,30,2,15,2,1,3,0
1,6,0,1,7,2,15,2,1,1,0
2,6,0,2,6,2,15,1,1,3,0
1,6,0,1,7,2,15,1,1,3,0
1,6,0,1,7,2,15,1,1,1,0
1,4,7,1,7,3,15,2,1,1,1
1,6,0,1,6,2,15,2,1,1,0
1,6,0,1,6,2,15,2,1,3,0
2,6,0,3,6,2,15,1,1,3,0
1,6,0,2,11,2,15,2,1,3,0
1,6,0,2,11,2,15,2,1,3,0
1,4,7,1,11,3,15,2,1,3,0
1,3,7,2,10,3,15,2,1,3,1
1,6,0,2,6,2,15,1,1,3,0
2,6,0,1,6,2,15,1,1,3,0
2,6,0,1,6,2,15,1,1,3,0
1,6,0,1,14,2,15,2,1,1,0
1,6,0,1,9,2,15,1,1,1,0
1,6,1,1,10,2,15,2,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,7,2,15,2,1,1,0
2,6,0,1,10,2,15,2,1,3,0
2,6,0,1,6,2,15,1,1,3,0
2,6,0,2,6,2,15,1,1,3,0
2,6,0,2,6,2,15,1,1,3,0
2,6,0,1,6,2,15,1,1,3,0
1,6,0,1,6,2,15,1,1,3,0
1,6,0,1,3,2,15,2,1,1,0
1,6,0,1,10,2,15,2,1,3,0
1,6,0,1,1,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,1,3,2,0,0,15,2,1,3,1
1,5,1,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,1,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,0,1,9,2,15,2,1,1,0
1,5,1,1,31,2,15,2,1,3,0
1,5,5,2,10,2,15,4,1,3,0
1,5,0,1,1,2,15,2,1,3,0
1,6,0,1,3,2,15,2,1,1,0
1,2,1,2,3,0,15,2,1,3,1
1,6,0,1,30,2,15,2,1,3,0
1,5,1,2,10,2,15,3,1,3,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,1,28,2,15,2,1,1,0
1,6,0,2,11,2,15,2,1,1,0
1,3,7,1,10,3,15,3,1,3,1
1,5,1,1,31,2,15,3,1,3,0
2,6,0,2,10,2,15,2,1,3,0
1,5,7,1,31,2,15,2,1,3,0
1,6,1,1,10,2,15,2,1,3,0
1,6,0,1,18,2,15,2,1,3,0
1,6,0,1,9,2,15,2,1,3,0
1,6,1,1,14,2,15,2,1,1,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,27,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,0,1,22,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,12,2,15,2,1,3,0
1,3,7,1,0,4,15,3,1,1,0
1,5,5,1,31,2,15,2,1,3,0
1,5,7,2,31,2,15,2,1,3,0
1,6,0,1,14,2,15,2,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,28,2,15,2,1,1,0
2,6,0,3,6,2,15,1,1,3,0
1,3,0,1,17,1,15,1,1,3,0
2,6,0,1,31,2,15,2,1,3,0
1,6,0,1,7,2,15,2,1,1,0
1,5,1,1,14,2,15,3,1,1,0
1,6,0,1,14,2,15,1,1,1,0
1,6,1,1,10,2,15,3,1,3,0
1,6,0,1,7,2,15,1,1,3,0
1,6,1,1,10,2,15,3,1,3,0
1,6,0,1,5,2,15,2,1,3,0
1,6,0,1,18,2,15,2,1,3,0
1,6,0,1,13,2,15,2,1,3,0
1,6,0,1,14,2,15,2,1,1,0
2,6,1,1,9,2,15,2,1,1,0
1,6,0,1,1,2,15,2,1,3,0
1,6,0,2,15,2,15,1,1,3,0
1,6,0,1,23,2,15,1,1,3,0
2,6,0,1,15,2,15,2,1,3,0
1,6,0,2,22,2,15,2,1,3,0
2,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,22,2,15,2,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,0,2,15,1,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,1,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,1,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,6,1,1,0,2,15,3,1,3,0
1,3,1,1,0,0,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
2,5,1,1,7,2,15,2,1,1,0
1,5,7,1,7,2,15,3,1,1,0
1,5,1,1,10,2,15,2,1,3,0
1,5,7,1,10,2,15,4,1,3,0
2,6,0,1,3,2,15,2,1,1,0
2,6,0,1,30,2,15,2,1,3,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,1,2,15,1,1,3,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,1,19,2,15,1,1,3,0
1,6,0,1,28,2,15,2,1,1,0
1,6,1,2,11,2,15,3,1,1,0
1,6,0,1,10,2,15,2,1,1,0
1,6,0,1,14,2,15,2,1,3,0
1,6,0,1,17,2,15,2,1,1,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,14,2,15,1,1,1,0
1,6,0,1,2,2,15,1,1,3,0
1,6,0,1,9,2,15,2,1,1,0
2,3,7,2,10,1,15,2,1,4,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,3,2,15,2,1,1,0
1,6,0,1,25,2,15,1,1,3,0
1,6,0,1,10,2,15,1,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,1,1,18,2,15,3,1,3,0
1,6,0,1,18,2,15,2,1,3,0
1,6,0,1,13,2,15,2,1,3,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,2,9,2,15,1,1,1,0
1,6,0,1,9,2,15,2,1,1,0
2,6,0,1,3,2,15,2,1,1,0
1,6,0,1,10,2,15,2,1,3,0
1,6,0,1,1,2,15,1,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,0,1,2,2,15,1,1,3,0
2,6,0,1,12,2,15,2,1,3,0
2,6,0,1,12,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,0,2,15,2,1,1,0
1,3,1,1,0,0,15,2,1,1,1
1,5,1,1,0,2,15,2,1,1,1
1,3,7,1,0,4,15,3,1,1,0
1,6,0,1,0,2,15,1,1,1,0
1,6,1,1,0,2,15,3,1,1,0
1,6,0,1,0,2,15,1,1,1,0
1,3,7,1,0,3,15,3,1,1,0
1,6,0,2,13,2,15,1,1,3,0
1,6,1,2,31,2,15,3,1,3,0
2,3,7,1,7,3,15,3,1,1,0
1,6,0,1,2,2,15,1,1,3,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,1,14,2,15,2,1,1,0
1,6,0,1,19,2,15,1,1,3,0
1,6,1,1,19,2,15,3,1,3,0
1,6,0,1,28,2,15,2,1,1,0
1,6,0,1,28,2,15,2,1,1,0
1,6,1,1,30,2,15,3,1,3,0
1,5,7,2,10,2,15,3,1,1,0
1,6,0,1,31,2,15,1,1,3,0
1,6,0,1,7,2,15,1,1,1,0
1,1,7,2,7,3,15,2,1,1,1
1,5,1,1,18,2,15,3,1,3,0
1,6,0,1,18,2,15,2,1,3,0
1,6,0,1,13,2,15,2,1,3,0
1,6,1,1,13,2,15,3,1,3,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,9,2,15,2,1,1,0
2,3,7,2,7,3,15,3,1,1,0
1,4,7,1,23,4,15,2,1,1,0
1,6,0,1,1,2,15,2,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,2,15,2,15,1,1,3,0
1,6,0,1,8,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,1,1,12,2,15,3,1,3,0
1,6,0,1,15,2,15,1,1,3,0
2,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,3,3,2,22,0,15,2,1,3,0
1,3,0,1,0,4,15,1,1,1,0
1,6,0,1,0,2,15,1,1,1,0
1,6,0,1,0,2,15,1,1,1,0
1,5,1,2,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,1,1,18,2,15,3,2,3,0
1,6,0,1,5,2,15,2,1,3,0
1,5,1,1,7,2,15,3,1,1,0
1,6,0,1,19,2,15,1,1,3,0
1,6,0,1,28,2,15,1,1,1,0
1,6,0,1,11,2,15,2,1,3,0
1,5,1,1,10,2,15,3,1,1,0
1,6,0,1,14,2,15,1,1,3,0
1,6,0,1,17,2,15,1,1,1,0
1,6,1,1,8,2,15,3,1,3,0
1,6,1,1,8,2,15,3,1,3,0
1,6,0,1,17,2,15,2,1,1,0
1,6,0,1,10,2,15,2,1,3,0
2,6,0,3,10,2,15,2,1,3,0
1,4,7,1,10,3,15,4,1,3,0
1,6,0,1,17,2,15,1,1,1,0
1,6,0,1,2,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,21,2,15,1,1,3,0
1,3,1,1,0,0,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,3,1,1,0,0,15,2,1,3,1
1,5,0,1,10,2,15,1,1,3,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,2,7,2,15,2,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,19,2,15,1,1,3,0
1,4,7,1,18,3,15,2,1,3,1
1,6,0,1,6,2,15,2,1,1,0
1,4,4,2,10,0,15,2,1,3,1
1,4,6,1,31,3,15,2,1,1,1
1,6,0,1,8,2,15,2,1,3,0
2,5,1,1,31,2,15,3,1,3,0
2,6,0,1,31,2,15,2,1,3,0
2,6,0,1,31,2,15,2,1,3,0
1,6,0,1,31,2,15,2,1,3,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,10,2,15,2,1,3,0
1,6,1,1,7,2,15,3,1,3,0
1,6,0,2,7,2,15,2,1,1,0
1,6,0,1,14,2,15,2,1,1,0
1,6,0,1,30,2,15,2,1,3,0
1,6,0,1,1,2,15,2,1,3,0
1,6,0,1,1,2,15,1,1,3,0
2,6,0,1,23,2,15,1,1,3,0
1,6,0,1,23,2,15,1,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,12,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,3,7,1,12,3,15,3,1,3,0
1,3,7,1,0,3,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,1,1,30,2,15,3,2,3,1
1,5,7,2,14,2,15,3,1,1,0
1,5,1,2,10,2,15,2,1,3,0
1,5,0,1,10,2,15,1,1,4,0
2,2,2,2,13,0,15,2,1,3,1
1,6,0,1,3,2,15,1,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,31,2,15,1,1,3,0
1,6,0,1,6,2,15,2,1,1,0
1,6,0,1,6,2,15,2,1,1,0
1,5,8,2,11,2,15,3,1,3,0
1,5,1,2,11,2,15,3,1,1,0
1,6,0,2,3,2,15,2,2,3,0
2,6,0,1,3,2,15,2,1,4,0
1,6,1,1,8,2,15,3,1,3,0
1,6,0,1,3,2,15,2,1,1,0
1,6,0,1,2,2,15,1,1,3,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,1,7,2,15,2,1,1,0
2,6,1,1,21,2,15,3,1,3,0
1,6,0,1,14,2,15,1,1,1,0
1,6,0,2,10,2,15,2,1,3,0
1,6,0,2,10,2,15,1,1,3,0
1,6,0,2,3,2,15,2,1,3,0
1,6,0,1,30,2,15,2,1,3,0
1,6,0,1,1,2,15,2,1,3,0
1,6,0,1,23,2,15,1,1,3,0
1,6,0,1,12,2,15,2,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,3,7,2,12,3,15,3,1,3,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,1,1,7,2,15,2,1,1,0
1,5,1,1,7,2,15,3,1,1,0
1,5,5,1,7,2,15,4,1,1,0
1,6,0,1,3,2,15,1,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,1,1,2,2,15,3,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,1,5,2,15,2,1,3,0
1,6,0,1,28,2,15,2,1,1,0
1,5,1,1,4,2,15,2,1,3,0
1,6,0,1,6,2,15,2,1,1,0
1,6,0,2,11,2,15,2,1,3,0
1,5,1,1,31,2,15,2,1,3,0
1,6,0,2,9,2,15,1,1,1,0
2,6,0,1,14,2,15,2,1,1,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,1,21,2,15,2,1,3,0
1,6,0,1,21,2,15,2,1,3,0
1,6,0,1,21,2,15,2,1,3,0
1,6,0,1,21,2,15,2,1,3,0
1,5,1,1,4,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,3,15,2,15,2,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,0,1,6,2,15,2,1,3,0
1,6,0,1,25,2,15,2,1,3,0
1,6,0,1,21,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,12,2,15,2,1,3,0
1,3,1,1,0,0,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,1,1,0,2,15,2,1,3,0
1,6,1,1,0,3,15,3,1,1,0
1,5,0,1,22,2,15,1,1,3,0
2,5,7,1,1,2,15,3,1,3,0
1,2,1,1,20,0,15,2,1,4,1
1,6,0,1,3,2,15,1,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,6,2,15,2,1,1,0
1,6,0,2,11,2,15,2,1,3,0
1,6,0,1,14,2,15,2,1,1,0
1,6,0,1,31,2,15,2,1,3,0
1,6,0,1,25,2,15,2,1,3,0
1,6,0,1,2,2,15,2,1,3,0
1,6,0,1,7,2,15,1,1,1,0
2,6,0,1,30,2,15,2,1,3,0
2,6,0,1,1,2,15,1,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,22,2,15,1,1,3,0
1,6,0,1,22,2,15,1,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,2,15,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,2,15,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,2,15,2,15,1,1,3,0
1,6,0,1,0,2,15,1,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,1,1,31,2,15,2,2,3,0
1,6,0,1,3,2,15,2,1,3,0
1,6,0,1,3,2,15,2,1,3,0
1,6,0,1,3,2,15,2,1,3,0
1,6,0,1,3,2,15,2,1,3,0
1,6,0,1,3,2,15,1,1,1,0
1,6,0,1,3,2,15,2,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,1,1,2,15,1,1,1,0
1,6,0,1,7,2,15,1,1,1,0
1,6,1,1,28,2,15,3,1,1,0
1,6,1,1,15,2,15,3,1,3,0
1,3,7,1,13,3,15,3,1,3,1
1,6,0,2,3,2,15,2,1,3,0
1,6,0,1,3,2,15,2,1,3,0
1,6,0,1,6,2,15,2,1,1,0
2,6,0,1,8,2,15,2,1,3,0
1,6,0,1,31,2,15,2,1,3,0
1,5,1,1,5,2,15,3,1,3,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,2,2,15,2,1,3,0
1,6,0,2,3,2,15,2,1,3,0
2,6,1,1,14,2,15,3,1,1,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,2,7,2,15,2,1,1,0
1,6,0,1,1,2,15,2,1,3,0
1,6,0,1,3,2,15,2,1,1,0
1,3,7,1,31,3,15,3,1,3,0
1,6,0,1,22,2,15,1,1,3,0
1,6,0,1,22,2,15,1,1,3,0
1,6,0,1,23,2,15,2,1,3,0
2,6,0,1,23,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,0,1,22,2,15,2,1,3,0
1,6,0,2,8,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,2,2,15,2,1,3,0
1,6,0,1,22,2,15,2,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,5,1,13,2,15,4,1,3,0
1,6,0,1,3,2,15,2,1,3,0
2,6,0,2,10,2,15,2,1,1,0
1,6,0,1,23,2,15,1,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,1,3,2,15,2,1,3,0
1,6,0,1,6,2,15,2,1,1,0
1,6,1,2,18,2,15,2,1,3,0
1,6,0,1,3,2,15,2,1,1,0
1,6,0,1,3,2,15,2,1,3,0
1,6,0,1,3,2,15,2,1,1,0
1,6,0,1,23,2,15,1,1,3,0
1,6,1,1,8,2,15,3,1,3,0
1,3,7,1,7,3,15,3,1,1,0
1,6,0,1,7,2,15,2,1,1,0
1,6,0,1,31,2,15,1,1,3,0
1,4,7,2,31,3,15,2,1,3,0
2,6,0,1,7,2,15,2,1,1,0
2,6,0,2,7,2,15,1,1,1,0
2,6,0,2,7,2,15,1,1,1,0
1,3,7,2,7,3,15,3,1,1,0
1,6,0,1,1,2,15,2,1,3,0
1,6,0,2,22,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,1,2,15,2,15,3,1,3,0
1,6,0,2,23,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,1,1,8,2,15,3,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,23,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,0,2,15,1,1,1,0
2,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,5,5,1,22,2,15,4,1,3,0
1,2,7,1,13,3,15,2,1,3,1
1,6,0,1,23,2,15,1,1,3,0
1,6,0,1,7,2,15,1,1,1,0
1,5,1,1,14,2,15,3,1,1,0
1,2,1,2,20,0,15,2,1,3,0
1,6,0,1,8,2,15,2,1,3,0
2,6,0,1,31,2,15,1,1,3,0
1,6,0,1,7,2,15,1,1,3,0
1,3,7,1,10,3,15,3,1,1,1
1,5,1,1,3,2,15,2,1,3,0
2,6,0,1,14,2,15,2,1,3,0
1,6,0,1,2,2,15,2,1,3,0
1,3,7,1,10,1,15,2,1,3,0
1,5,1,1,30,2,15,3,1,3,0
1,6,0,1,15,2,15,1,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,0,1,12,2,15,2,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,1,8,2,0,0,15,3,1,1,0
1,5,7,1,0,3,15,3,1,3,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,1,1,1,0
1,5,1,1,2,2,15,2,1,3,0
1,5,0,1,10,2,15,2,1,3,0
1,5,5,1,1,2,15,2,1,3,0
1,2,1,2,20,0,15,2,1,3,1
1,6,0,1,13,2,15,2,1,3,0
1,6,0,1,3,2,15,2,1,1,0
1,6,0,3,27,2,15,2,1,3,0
1,3,0,1,10,1,15,1,1,3,0
2,6,1,1,30,2,15,2,1,3,0
1,6,0,1,7,2,15,1,1,1,0
1,6,0,1,5,2,15,2,1,3,0
1,6,0,1,30,2,15,1,1,3,0
1,6,0,1,3,2,15,2,1,3,0
1,6,0,1,6,2,15,1,1,1,0
1,6,0,1,14,2,15,1,1,1,0
2,6,0,1,7,2,15,2,1,3,0
1,6,1,2,10,2,15,2,1,3,0
1,5,1,1,30,2,15,2,1,3,0
1,6,0,1,30,2,15,1,1,3,0
1,6,0,1,3,2,15,2,1,1,0
1,6,0,1,1,2,15,2,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,1,2,15,2,15,3,1,3,0
1,6,0,1,15,2,15,2,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,0,2,15,2,15,1,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,1,1,15,2,15,3,1,3,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
1,6,0,1,0,2,15,2,1,1,0
2,5,7,1,7,2,15,2,1,1,0
